database_id,name,acronym,order,level,color,structure_database_id_path
17543,mantle zone of r10Ve,r10Vem,2252,9,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/
111220894,periventricular stratum of r10Ve,r10Vep,2253,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220894/
17545,r10 part of parvocellular medial vestibular nucleus,r10MVePC,2254,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220894/17545/
111220896,intermediate stratum of r10Ve,r10Vei,2255,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220896/
17544,r10 part of spinal vestibular nucleus,r10SpVe,2256,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220896/17544/
111220898,superficial stratum of r10Ve,r10Ves,2257,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220898/
17546,r10 part of external cuneate nucleus,r10ECu,2258,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17541/17543/111220898/17546/
17547,r10 part of the trigeminal column,r10Tr,2259,7,91D9BF,/15564/15565/16808/17352/17538/17540/17547/
17548,ventricular zone of r10Tr,r10Trv,2260,9,91D9BF,/15564/15565/16808/17352/17538/17540/17547/17548/
17549,mantle zone of r10Tr,r10Trm,2261,9,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/
111220900,periventricular stratum of r10Tr,r10Trp,2262,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220900/
17552,r10 part of solitary complex,r10Sol,2263,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220900/17552/
111220902,intermediate stratum of r10Tr,r10Tri,2264,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220902/
17551,r10 part of trigeminal transition zone,r10-5Tr,2265,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220902/17551/
17555,r10 part of dorsal parvicellular reticular formation,r10DPCRt,2266,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220902/17555/
111220904,superficial stratum of r10Tr,r10Trs,2267,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/
17550,"r10 part of spinal trigeminal nucleus, caudal part",r10Sp5C,2268,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/17550/
17553,r10 part of nucleus gracilis,r10Gr,2269,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/17553/
17554,r10 part of nucleus cuneatus,r10Cu,2270,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/17554/
17556,liminal part of the r10 alar plate,r10Lim,2271,7,91D9BF,/15564/15565/16808/17352/17538/17540/17556/
17557,ventricular zone of r10Lim,r10Limv,2272,9,91D9BF,/15564/15565/16808/17352/17538/17540/17556/17557/
17558,mantle zone of r10Lim,r10Limm,2273,9,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/
111220906,periventricular stratum of r10Lim,r10Limp,2274,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220906/
17560,r10 part of vagal motor nucleus,r10-10M,2275,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220906/17560/
112892417,r10 liminar central gray,r10LimCG,2276,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220906/112892417/
111220908,intermediate stratum of r10Lim,r10Limi,2277,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220908/
17559,r10 part of ventral parvicellular reticular formation,r10VPCRt,2278,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220908/17559/
111220910,superficial stratum of r10Lim,r10Lims,2279,10,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220910/
17561,r10 portion of ambiguous motor nucleus,r10Amb,2280,11,A6E0CB,/15564/15565/16808/17352/17538/17540/17556/17558/111220910/17561/
17562,r10 basal plate,r10B,2281,5,74AE99,/15564/15565/16808/17352/17538/17562/
111220912,ventricular zone of r10B,r10Bv,2282,9,74AE99,/15564/15565/16808/17352/17538/17562/111220912/
111220914,mantle zone of r10B,r10Bm,2283,9,83C3AC,/15564/15565/16808/17352/17538/17562/111220914/
17563,lateral part of r10B,r10BL,2284,7,74AE99,/15564/15565/16808/17352/17538/17562/17563/
17564,ventricular zone of r10BL,r10BLv,2285,9,74AE99,/15564/15565/16808/17352/17538/17562/17563/17564/
17565,mantle zone of r10BL,r10BLm,2286,9,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/
17566,periventricular stratum of r10BL,r10BLp,2287,10,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/17566/
17567,r10 part of the basolateral intermediate zone,r10BLIZ,2288,11,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/17566/17567/
17568,intermediate stratum of r10BL,r10BLi,2289,10,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/17568/
17569,r10 part of basolateral reticular formation,r10BLRt,2290,11,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/17568/17569/
17570,superficial stratum of r10BL,r10BLs,2291,10,83C3AC,/15564/15565/16808/17352/17538/17562/17563/17565/17570/
17571,intermediate part of r10B,r10BI,2292,7,74AE99,/15564/15565/16808/17352/17538/17562/17571/
17572,ventricular zone of r10BI,r10BIv,2293,9,74AE99,/15564/15565/16808/17352/17538/17562/17571/17572/
17573,mantle zone of r10BI,r10BIm,2294,9,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/
17574,periventricular stratum of r10BI,r10BIp,2295,10,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17574/
17575,r10 part of nucleus intercalatus Staderini,r10IS,2296,11,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17574/17575/
17576,r10 part of basointermediate intermediate zone,r10BIIZ,2297,11,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17574/17576/
17577,intermediate stratum of r10BI,r10BIi,2298,10,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17577/
17578,r10 part of accessory motor nucleus,r10-11M,2299,11,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17577/17578/
17579,r10 part of basointermediate reticular formation,r10BIRt,2300,11,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17577/17579/
17580,superficial stratum of r10BI,r10BIs,2301,10,83C3AC,/15564/15565/16808/17352/17538/17562/17571/17573/17580/
17581,medial part of r10B,r10BM,2302,7,74AE99,/15564/15565/16808/17352/17538/17562/17581/
17582,ventricular zone of r10BM,r10BMv,2303,9,74AE99,/15564/15565/16808/17352/17538/17562/17581/17582/
17583,mantle zone of r10BM,r10BMm,2304,9,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/
17584,periventricular stratum of r10BM,r10BMp,2305,10,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17584/
17585,r10 portion of the hypoglossal motor nucleus,r10-12M,2306,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17584/17585/
17586,r10 part of nucleus of Roller,r10Ro,2307,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17584/17586/
17587,intermediate stratum of r10BM,r10BMi,2308,10,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17587/
17588,r10 raphe obscurus cell population,r10-RO,2309,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17588/
17589,r10 part of basomedial reticular formation,r10BMRt,2310,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17589/
17590,r10 part of gigantocellular reticular area,r10Gi,2311,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17590/
17591,r10 part of ventral gigangocellular reticular area,r10GiV,2312,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17591/
17592,superficial stratum of r10BM,r10BMs,2313,10,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17592/
17593,r10 raphe pallidus cell population,r10-RP,2314,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17592/17593/
17594,r10 part of the inferior olive,r10-IO,2315,11,83C3AC,/15564/15565/16808/17352/17538/17562/17581/17583/17592/17594/
17595,r10 floor plate,r10F,2316,5,669886,/15564/15565/16808/17352/17538/17595/
112892419,ventricular zone of r10F,r10Fv,2317,9,578474,/15564/15565/16808/17352/17538/17595/112892419/
112892421,mantle zone of r10F,r10Fm,2318,9,74AE99,/15564/15565/16808/17352/17538/17595/112892421/
112892423,periventricular stratum of r10F,r10Fp,2319,10,74AE99,/15564/15565/16808/17352/17538/17595/112892421/112892423/
112892425,intermediate stratum of r10F,r10Fi,2320,10,74AE99,/15564/15565/16808/17352/17538/17595/112892421/112892425/
112892427,superficial stratum of r10F,r10Fs,2321,10,74AE99,/15564/15565/16808/17352/17538/17595/112892421/112892427/
17596,rhombomere 11,r11,2322,3,BFD9BF,/15564/15565/16808/17352/17596/
17597,r11 roof plate,r11R,2323,5,CFE9DA,/15564/15565/16808/17352/17596/17597/
17598,r11 alar plate,r11A,2324,5,BFD9BF,/15564/15565/16808/17352/17596/17598/
111220916,ventricular zone of r11A,r11Av,2325,9,BFD9BF,/15564/15565/16808/17352/17596/17598/111220916/
111220918,mantle zone of r11A,r11Am,2326,9,BBE0CB,/15564/15565/16808/17352/17596/17598/111220918/
17599,r11 part of the vestibular column,r11Ve,2327,7,BFD9BF,/15564/15565/16808/17352/17596/17598/17599/
17600,ventricular zone of r11Ve,r11Vev,2328,9,BFD9BF,/15564/15565/16808/17352/17596/17598/17599/17600/
17601,mantle zone of r11Ve,r11Vem,2329,9,BBE0CB,/15564/15565/16808/17352/17596/17598/17599/17601/
111220920,periventricular stratum of r11Ve,r11Vep,2330,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17599/17601/111220920/
111220922,intermediate stratum of r11Ve,r11Vei,2331,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17599/17601/111220922/
111220924,superficial stratum of r11Ve,r11Ves,2332,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17599/17601/111220924/
17602,r11 part of the external uneate nucleus,r11ECu,2333,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17599/17601/111220924/17602/
17603,r11 part of the trigeminal column,r11Tr,2334,7,BFD9BF,/15564/15565/16808/17352/17596/17598/17603/
17604,ventricular zone of r11Tr,r11Trv,2335,9,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17604/
17605,mantle zone of r11Tr,r11Trm,2336,9,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/
111220926,periventricular stratum of r11Tr,r11Trp,2337,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220926/
17608,r11 part of solitary complex,r11Sol,2338,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220926/17608/
111220928,intermediate stratum of r11Tr,r11Tri,2339,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220928/
17607,r11 part of trigeminal transition zone,r11-5Tr,2340,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220928/17607/
17611,r11 part of dorsal parvicellular reticular formation,r11DPCRt,2341,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220928/17611/
111220930,superficial stratum of r11Tr,r11Trs,2342,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/
17606,"r11 part of spinal trigeminal nucleus, caudal part",r11Sp5C,2343,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/17606/
17609,r11 part of nucleus gracilis,r11Gr,2344,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/17609/
17610,r11 part of nucleus cuneatus,r11Cu,2345,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/17610/
17612,liminal part of the r11 alar plate,r11Lim,2346,7,BFD9BF,/15564/15565/16808/17352/17596/17598/17612/
17613,ventricular zone of r11Lim,r11Limv,2347,9,BFD9BF,/15564/15565/16808/17352/17596/17598/17612/17613/
17614,mantle zone of r11Lim,r11Limm,2348,9,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/
111220932,periventricular stratum of r11Lim,r11Limp,2349,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220932/
17615,r11 liminal central gray,r11LimCG,2350,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220932/17615/
17617,r11 part of vagal motor nucleus (postmigratory),r11-10M,2351,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220932/17617/
111220934,intermediate stratum of r11Lim,r11Limi,2352,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220934/
17616,r11 part of ventral parvicellular reticular formation,r11VPCRt,2353,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220934/17616/
17618,r11 part of the accessory motor nucleus (postmigratory),r11-11M,2354,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220934/17618/
111220936,superficial stratum of r11Lim,r11Lims,2355,10,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220936/
17619,r11 part of nucleus ambiguous,r11Amb,2356,11,BBE0CB,/15564/15565/16808/17352/17596/17598/17612/17614/111220936/17619/
17620,r11 basal plate,r11B,2357,5,89AE99,/15564/15565/16808/17352/17596/17620/
111220938,ventricular zone of r11B,r11Bv,2358,9,89AE99,/15564/15565/16808/17352/17596/17620/111220938/
111220940,mantle zone of r11B,r11Bm,2359,9,9AC3AC,/15564/15565/16808/17352/17596/17620/111220940/
17621,lateral part of r11B,r11BL,2360,7,89AE99,/15564/15565/16808/17352/17596/17620/17621/
17622,ventricular zone of r11BL,r11BLv,2361,9,89AE99,/15564/15565/16808/17352/17596/17620/17621/17622/
17623,mantle zone of r11BL,r11BLm,2362,9,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/
17624,periventricular stratum of r11BL,r11BLp,2363,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/17624/
17625,r11 part of the basolateral intermediate zone,r11BLIZ,2364,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/17624/17625/
17626,intermediate stratum of r11BL,r11BLi,2365,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/17626/
17627,r11 part of basolateral reticular formation,r11BLRt,2366,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/17626/17627/
17628,superficial stratum of r11BL,r11BLs,2367,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17621/17623/17628/
17629,intermediate part of r11B,r11BI,2368,7,89AE99,/15564/15565/16808/17352/17596/17620/17629/
17630,ventricular zone of r11BI,r11BIv,2369,9,89AE99,/15564/15565/16808/17352/17596/17620/17629/17630/
17631,mantle zone of r11BI,r11BIm,2370,9,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/
17632,periventricular stratum of r11BI,r11BIp,2371,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17632/
17633,r11 part of basointermediate intermediate zone,r11BIIZ,2372,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17632/17633/
17634,r11 part of accessory motor nucleus,r11-11,2373,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17632/17634/
17635,intermediate stratum of r11BI,r11BIi,2374,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17635/
17636,r11 part of basointermediate reticular formation,r11BIRt,2375,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17635/17636/
17637,superficial stratum of r11BI,r11BIs,2376,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17629/17631/17637/
17638,medial part of r11B,r11BM,2377,7,89AE99,/15564/15565/16808/17352/17596/17620/17638/
17639,ventricular zone of r11BM,r11BMv,2378,9,89AE99,/15564/15565/16808/17352/17596/17620/17638/17639/
17640,mantle zone of r11BM,r11BMm,2379,9,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/
17641,periventricular stratum of r11BM,r11BMp,2380,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17641/
114403731,r11 part of nucleus of Roller,r11Ro,2381,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17641/114403731/
17642,r11 part of hypoglossal motor nucleus,r11-12M,2382,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17641/17642/
17643,intermediate stratum of r11BM,r11BMi,2383,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17643/
17644,r11 part of nucleus raphe obscurus,r11-RO,2384,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17643/17644/
17645,r11 part of basomedial reticular formation,r11BMRt,2385,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17643/17645/
17646,r11 part of gigantocellular reticular area,r11Gi,2386,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17643/17646/
17647,r11 part of ventral gigangocellular reticular area,r11GiV,2387,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17643/17647/
17648,superficial stratum of r11BM,r11BMs,2388,10,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17648/
17649,r11 part of nucleus raphe pallidus,r11-RP,2389,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17648/17649/
127201621,r11 part of the inferior olive,r11-IO,2390,11,9AC3AC,/15564/15565/16808/17352/17596/17620/17638/17640/17648/127201621/
17650,r11 floor plate,r11F,2391,5,789886,/15564/15565/16808/17352/17596/17650/
112892429,ventricular zone of r11F,r11Fv,2392,9,6C8A79,/15564/15565/16808/17352/17596/17650/112892429/
112892431,mantle zone of r11F,r11Fm,2393,9,89AE99,/15564/15565/16808/17352/17596/17650/112892431/
112892433,periventricular stratum of r11F,r11Fp,2394,10,89AE99,/15564/15565/16808/17352/17596/17650/112892431/112892433/
112892435,intermediate stratum of r11F,r11Fi,2395,10,89AE99,/15564/15565/16808/17352/17596/17650/112892431/112892435/
112892437,superficial stratum of r11F,r11Fs,2396,10,89AE99,/15564/15565/16808/17352/17596/17650/112892431/112892437/
17651,spinal cord,SpC,2397,1,EBE3D5,/15564/15565/17651/
17652,SpC roof plate,SpR,2398,5,EBE3D5,/15564/15565/17651/17652/
17653,SpC alar plate,SpA,2399,5,EBE3D5,/15564/15565/17651/17653/
111220942,ventricular zone of SpA,SpAv,2400,9,EBE3D5,/15564/15565/17651/17653/111220942/
111220944,mantle zone of SpA,SpAm,2401,9,EBE3D5,/15564/15565/17651/17653/111220944/
17654,medial (cornucommissural) part of the spinal alar plate,SpAM,2402,7,EBE3D5,/15564/15565/17651/17653/17654/
17655,ventricular zone of the SpAM,SpAMv,2403,9,EBE3D5,/15564/15565/17651/17653/17654/17655/
17656,mantle zone of the SpAM,SpAMm,2404,9,EBE3D5,/15564/15565/17651/17653/17654/17656/
17657,periventricular stratum of the SpAM,SpAMp,2405,10,EBE3D5,/15564/15565/17651/17653/17654/17656/17657/
17658,alar medial part of Rexed's layer 10,AM10Sp,2406,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17657/17658/
17659,intermediate stratum of the SpAM,SpAMi,2407,10,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/
17660,cornucommissural part of Rexed's layer 4,4SpCC,2408,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/17660/
17661,internal basilar (cervical) nucleus,IB,2409,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/17661/
17662,dorsal (thoracic) nucleus of Clarke,Dth,2410,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/17662/
17663,lumbar dorsal commissural nucleus,LuDCom,2411,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/17663/
17664,sacral dorsal commissural nucleus,SDCom,2412,11,EBE3D5,/15564/15565/17651/17653/17654/17656/17659/17664/
17665,superficial stratum of the SpAM,SpAMs,2413,10,EBE3D5,/15564/15565/17651/17653/17654/17656/17665/
17666,lateral (dorsal horn) part of the spinal alar plate,SpAL,2414,7,EBE3D5,/15564/15565/17651/17653/17666/
17667,ventricular zone of the SpAL,SpALv,2415,9,EBE3D5,/15564/15565/17651/17653/17666/17667/
17668,alar lateral part of Rexed's layer 10,AL10Sp,2416,11,EBE3D5,/15564/15565/17651/17653/17666/17667/17668/
17669,mantle zone of the SpAL,SpALm,2417,9,EBE3D5,/15564/15565/17651/17653/17666/17669/
17670,periventricular stratum of the SpAL,SpALp,2418,10,EBE3D5,/15564/15565/17651/17653/17666/17669/17670/
17671,intermediate stratum of the SpAL,SpALi,2419,10,EBE3D5,/15564/15565/17651/17653/17666/17669/17671/
17672,Rexed's layer 3,3Sp,2420,11,EBE3D5,/15564/15565/17651/17653/17666/17669/17671/17672/
17673,Rexed's layer 4 (main or lateral part),4SpL,2421,11,EBE3D5,/15564/15565/17651/17653/17666/17669/17671/17673/
17674,superficial stratum of the SpAL,SpALs,2422,10,EBE3D5,/15564/15565/17651/17653/17666/17669/17674/
17675,Rexed's layer 1 (marginal layer),1Sp,2423,11,EBE3D5,/15564/15565/17651/17653/17666/17669/17674/17675/
17676,Rexed's layer 2 (gelatinous substance),2Sp,2424,11,EBE3D5,/15564/15565/17651/17653/17666/17669/17674/17676/
17677,ventral (liminal) part of the spinal alar plate,SpAV,2425,7,EBE3D5,/15564/15565/17651/17653/17677/
17678,ventricular zone of the SpAV,SpAVv,2426,9,EBE3D5,/15564/15565/17651/17653/17677/17678/
17679,mantle zone of the SpAV,SpAVm,2427,9,EBE3D5,/15564/15565/17651/17653/17677/17679/
17680,periventricular stratum of the SpAV,SpAVp,2428,10,EBE3D5,/15564/15565/17651/17653/17677/17679/17680/
17681,alar ventral part of Rexed's layer 10,AV10Sp,2429,11,EBE3D5,/15564/15565/17651/17653/17677/17679/17680/17681/
17682,intermediate stratum of the SpAV,SpAVi,2430,10,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/
17683,Rexed's layer 5 (neck of dorsal horn),5Sp,2431,11,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17683/
17684,medial (deep) part of 5Sp,5SpM,2432,12,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17683/17684/
17685,lateral (superficial) part of 5Sp,5SpL,2433,12,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17683/17685/
17686,Rexed's layer 6 (basis of dorsal horn),6Sp,2434,11,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17686/
17687,medial (deep) part of 6Sp,6SpM,2435,12,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17686/17687/
17688,lateral (superficial) part of 6Sp,6SpL,2436,12,EBE3D5,/15564/15565/17651/17653/17677/17679/17682/17686/17688/
17689,superficial stratum of the SpAV,SpAVs,2437,10,EBE3D5,/15564/15565/17651/17653/17677/17679/17689/
17690,lateral spinal nucleus,LSpin,2438,11,EBE3D5,/15564/15565/17651/17653/17677/17679/17689/17690/
17691,lateral cervical nucleus,LatC,2439,11,EBE3D5,/15564/15565/17651/17653/17677/17679/17689/17691/
17692,SpC basal plate (anterior horn),SpB,2440,5,D4CCC0,/15564/15565/17651/17692/
111220946,ventricular zone of SpB,SpBv,2441,9,D4CCC0,/15564/15565/17651/17692/111220946/
111220948,mantle zone of SpB,SpBm,2442,9,D4CCC0,/15564/15565/17651/17692/111220948/
17693,lateral part of SpB,SpBL,2443,7,D4CCC0,/15564/15565/17651/17692/17693/
17694,ventricular zone of SpBL,SpBLv,2444,9,D4CCC0,/15564/15565/17651/17692/17693/17694/
17695,mantle zone of SpBL,SpBLm,2445,9,D4CCC0,/15564/15565/17651/17692/17693/17695/
17696,periventricular stratum of SpBL,SpBLp,2446,10,D4CCC0,/15564/15565/17651/17692/17693/17695/17696/
17697,basal lateral part of Rexed's layer 10,BL10Sp,2447,11,D4CCC0,/15564/15565/17651/17692/17693/17695/17696/17697/
17698,intermediate stratum of SpBL,SpBLi,2448,10,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/
17699,Rexed's layer 7 (intermediate zone),7Sp,2449,11,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17699/
17700,lumbar precerebellar nucleus,LPrCb,2450,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17699/17700/
17701,sacral precerebellar nucleus,SPrCb,2451,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17699/17701/
17702,central cervical nucleus,CeCv,2452,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17699/17702/
17703,ventral horn lateral interneurons,VHLI,2453,11,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17703/
17704,thoracic sympathetic preganglionic neurons,TSyP,2454,11,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17704/
17705,intermediomedial nucleus,IMM,2455,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17704/17705/
17706,intermediolateral nucleus (lateral horn),IML,2456,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17704/17706/
17707,laterodorsal commissural nucleus,LDCom,2457,12,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17704/17707/
17708,sacral parasympathetic preganglionic neurons,SPSy,2458,11,D4CCC0,/15564/15565/17651/17692/17693/17695/17698/17708/
17709,superficial stratum of SpBL,SpBLs,2459,10,D4CCC0,/15564/15565/17651/17692/17693/17695/17709/
17710,intermediate part of SpB,SpBI,2460,7,D4CCC0,/15564/15565/17651/17692/17710/
17711,ventricular zone of SpBI,SpBIv,2461,9,D4CCC0,/15564/15565/17651/17692/17710/17711/
17712,mantle zone of SpBI,SpBIm,2462,9,D4CCC0,/15564/15565/17651/17692/17710/17712/
17713,periventricular stratum of SpBI,SpBIp,2463,10,D4CCC0,/15564/15565/17651/17692/17710/17712/17713/
17714,basal intermediate part of Rexed's layer 10,BI10Sp,2464,11,D4CCC0,/15564/15565/17651/17692/17710/17712/17713/17714/
17715,intermediate stratum of SpBI,SpBIi,2465,10,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/
17716,Rexed's layer 9,9Sp,2466,11,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17716/
17717,motoneuron columns,MC,2467,11,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17717/
17718,medial motoneuron columns,MMC,2468,12,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17717/17718/
17719,lateral motoneuron columns,LMC,2469,12,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17717/17719/
17720,central motoneuron columns,CMC,2470,12,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17717/17720/
17721,Onuf's nucleus,Onuf,2471,11,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17721/
17722,medial (anal) part of Onuf's nucleus,OnufM,2472,12,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17721/17722/
17723,lateral (urethral) part of Onuf's nucleus,OnufL,2473,12,D4CCC0,/15564/15565/17651/17692/17710/17712/17715/17721/17723/
17724,superficial stratum of SpBI,SpBIs,2474,10,D4CCC0,/15564/15565/17651/17692/17710/17712/17724/
17725,medial part of SpB,SpBM,2475,7,D4CCC0,/15564/15565/17651/17692/17725/
17726,ventricular zone of SpBM,SpBMv,2476,9,D4CCC0,/15564/15565/17651/17692/17725/17726/
17727,mantle zone of SpBM,SpBMm,2477,9,D4CCC0,/15564/15565/17651/17692/17725/17727/
17728,periventricular stratum of SpBM,SpBMp,2478,10,D4CCC0,/15564/15565/17651/17692/17725/17727/17728/
17729,basal medial part of Rexed's layer 10,BM10Sp,2479,11,D4CCC0,/15564/15565/17651/17692/17725/17727/17728/17729/
17730,intermediate stratum of SpBM,SpBMi,2480,10,D4CCC0,/15564/15565/17651/17692/17725/17727/17730/
17731,Rexed's layer 8,8Sp,2481,11,D4CCC0,/15564/15565/17651/17692/17725/17727/17730/17731/
